job_id,category,title,company,location,experience,salary,skills,description,jdURL
170323500848,Data Engineer,Data Engineer,Accolite Software India Pvt Ltd,Bengaluru,2-6 Yrs,Not disclosed,"Cloud computing,Data analysis,Data modeling,Postgresql,MySQL,Informatica,Oracle,SSIS","As a Data Engineer, you will be responsible for designing, building, and maintaining the infrastructure and tools necessary for data collection, storage, processing, and analysis. You will work closely with data scientists and analysts to ensure that data is available, accessible, and in a format that can be easily consumed for business insights.       Responsibilities:         Design, build, and maintain data pipelines to collect, store, and process data from various sources.     Create and manage data warehousing and data lake solutions.     Develop and maintain data processing and data integration tools.     Collaborate with data scientists and analysts to design and implement data models and algorithms for data analysis.     Optimize and scale existing data infrastructure to ensure it meets the needs of the business.     Ensure data quality and integrity across all data sources.     Develop and implement best practices for data governance, security, and privacy.     Monitor data pipeline performance / Errors and troubleshoot issues as needed.     Stay up-to-date with emerging data technologies and best practices.         Requirements:         Bachelors degree in Computer Science, Information Systems, or a related field.     Experience with ETL tools like Matillion,SSIS,Informatica     Experience with SQL and relational databases such as SQL server, MySQL, PostgreSQL, or Oracle.     Experience in writing complex SQL queries     Strong programming skills in languages such as Python, Java, or Scala.     Experience with data modeling, data warehousing, and data integration.     Strong problem-solving skills and ability to work independently.     Excellent communication and collaboration skills.     Familiarity with big data technologies such as Hadoop, Spark, or Kafka.     Familiarity with data warehouse/Data lake technologies like Snowflake or Databricks     Familiarity with cloud computing platforms such as AWS, Azure, or GCP.     Familiarity with Reporting tools         Teamwork/ growth contribution         Helping the team in taking the Interviews and identifying right candidates     Adhering to timelines     Intime status communication and upfront communication of any risks     Tech, train, share knowledge with peers.     Good Communication skills     Proven abilities to take initiative and be innovative     Analytical mind with a problem-solving aptitude         Preferred Qualifications:         Masters degree in Computer Science, Information Systems, or a related field.     Experience with NoSQL databases such as MongoDB or Cassandra.     Familiarity with data visualization and business intelligence tools such as Tableau or Power BI.     Knowledge of machine learning and statistical modeling techniques.",https://www.naukri.com/job-listings-data-engineer-accolite-software-india-pvt-ltd-bengaluru-2-to-6-years-170323500848
170924505701,Data Engineer,Data Engineer,BEHR,Pune,2-4 Yrs,Not disclosed,"Automation,UML,Data modeling,Project management,Data structures,SSIS,Business intelligence,SQL","Job Description                                                                                         Business Unit Supported: Watkins Wellness   Website: www.watkinsmfg.com        Position: Data Engineer     Location: Permanent Remote, India     Experience required: Minimum of five years of experience in Data and Analytics/Business Intelligence architecture.     Shift: 4pm-1am IST     Work hours- total 9 hrs (8.5 hrs working+ Half an hour meal break)     Assessment Test: (based on role requirement) will be required to take a skill assessment test prior interview.     CTC: As per market standards       Notice period: (Immediate joiner preferred) max 15 days should be serving notice period.     Job Type: Permanent     Must have Broadband availability: Min 30MBPS (national service provider JIO/TATA/Airtel Hathway etc)     Important: Access to a quiet home office environment with above mentioned broadband availability and working space to accommodate two monitors +1 Laptop. (based on role requirement)         Job Summary:   As a member of the data analytics team with the Watkins Wellness IT organization, responsible for expanding and optimizing our data and data pipeline architecture. This position will ensure consistent delivery, integrity, and quality to define a single source of truth to support Watkin s   strategic analytics and reporting goals. This position will design, create, and maintain optimized systems for collecting, moving, storing, and organizing data at scale from various systems into structures that meet the requirements for building analytics solutions.       Primary Duties and Responsibilities     Design and support of data pipelines and data stores that are secure, high-performing, efficient, organized, and reliable, given a specific set of business requirements and constraints.         Knowledge of data security strategies to assure data remains confidential and used/viewed by appropriate levels within the organization.         Working closely with other developers, internal stakeholders, and third parties.         Be a representative for the IT/BI department in analytical and technical discussions.         Work with Watkins Wellness users to help them understand and use BI systems and data from both technical and business contexts.         A focus on automation, continuous improvement, defining the ambiguous, and communication/teamwork to identify challenges and solutions will be key for success. Data Acquisition and Implementation         Analyze, collect, and synthesize complex information from disparate sources into a data warehouse.         Create and maintain an optimal data pipeline architecture.         Create and maintain documentation of data and data process landscape/architecture.         Define and build a data semantic layer and present to Data Analysts and subject matter experts in the business.         Define and implement security strategies and policies to classify data and ensure users may have access to only that data for which they are cleared.         Identify solutions and execute processes for ongoing, proactive data monitoring and validation.         Create and execute test strategies and plans to ensure processes and data meet requirements in the Watkins Wellness data systems prior to delivery to production.         Identify, design, and implement internal process improvements: automating manual processes, optimizing data delivery, re-designing infrastructure for greater scalability, etc. Data Stewardship         Be an internal representative and advocate for the single source of truth at Watkins Wellness. Internal Customer Support         Support analysts and super users with accessing data through analytics tools including Excel, Power BI and similar systems.         Create and maintain user-facing technical documentation.         Work with stakeholders, both technical and business focused to assist with Watkins Wellness data strategy and data-related technical issues and support their data infrastructure needs. Reporting and Analytics         Design, develop and maintain data structures that are intuitive to consume by analysts and data SMEs. Generic requirement.         Must work independently and with minimal technical direction, as well as within a team environment. Build strong collaborative relationships with internal and external customers and team members.         Be self-directed and manage workload against deadlines and priorities. Breakdown requests to accurately estimate work effort and define an execution plan.         Must have key skills:       Excellent English verbal written communication skills     Ability to use a computer for 8.5 hours per day     5+ years of relevant work experience in Data Engineering / Data analytics     Advanced working SQL knowledge and experience working with relational databases, query authoring (SQL) as well as working familiarity with a variety of databases.     Experience with data pipeline and workflow management tools: Azure Data Factory, etc.     Data modeling, UML, ERDs, and workflow diagrams Experience with Agile methodology and Azure DevOps     Experience performing root cause analysis on internal and external data and processes to answer specific business questions and identify opportunities for improvement.     Strong analytical skills related to working with unstructured datasets.     Strong project management and organizational skills     Intermediate level SSIS skills (or other ETL technology) (3+ years desired)     Experience with scripting languages like PowerShell, Python, or C#     Data Analytics tools experience required: Power BI preferred.           Education Certifications:       Must have bachelor s degree or higher with Computer Science, Statistics, Informatics, Information Systems or another quantitative field       Company       Masco Home Products India                 Full time         Masco Home Products India      (the Company ) is an equal opportunity employer and we want to have the best available persons in every job. The Company makes employment decisions only based on merit. It is the Company s policy to prohibit discrimination in any employment opportunity (including but not limited to recruitment, employment, promotion, salary increases, benefits, termination and all other terms and conditions of employment) based on race, color, sex, sexual orientation, gender, gender identity, gender expression, genetic information, pregnancy, religious creed, national origin, ancestry, age, physical/mental disability, medical condition, marital/domestic partner status, military and veteran status, height, weight or any other such characteristic protected by federal, state or local law. The Company is committed to complying with all applicable laws providing equal employment opportunities. This commitment applies to all persons involved in the operations of the Company regardless of where the employee is located and prohibits unlawful discrimination by any employee of the Company.         Masco Corporation is an E-Verify employer. E-Verify is an Internet based system operated by the Department of Homeland Security (DHS) in partnership with the Social Security Administration (SSA) that allows participating employers to electronically verify the employment eligibility of their newly hired employees in the United States. Please click on the following links for more information.               E-Verify Participation Poster:         English Spanish        E-verify Right to Work Poster:       English    ,       Spanish              #LI-Remote",https://www.naukri.com/job-listings-data-engineer-behr-pune-2-to-4-years-170924505701
261124914400,Data Engineer,Data Engineer,Accenture,Bengaluru,5-10 Yrs,Not disclosed,"data engineering,sql,data modeling,bigquery,aws,hive,python,data analysis","Project Role : Data Engineer    Project Role Description : Design, develop and maintain data solutions for data generation, collection, and processing. Create data pipelines, ensure data quality, and implement ETL (extract, transform and load) processes to migrate and deploy data across systems.    Must have skills : Google BigQuery    Good to have skills : NA Minimum   5  year(s) of experience is required    Educational Qualification : 15 years full time education   Summary :As a Data Engineer, you will design, develop, and maintain data solutions for data generation, collection, and processing. Your typical day will involve creating data pipelines, ensuring data quality, and implementing ETL processes to migrate and deploy data across systems. You will play a crucial role in managing and optimizing data infrastructure to support the organization's data needs.  Roles & Responsibilities: Expected to be an SME, collaborate and manage the team to perform.  Responsible for team decisions.  Engage with multiple teams and contribute on key decisions.  Provide solutions to problems for their immediate team and across multiple teams.  Develop and maintain data pipelines for efficient data processing.  Ensure data quality and integrity throughout the data lifecycle.  Implement ETL processes to migrate and deploy data across systems.  Optimize data infrastructure to support the organization's data needs.  Professional & Technical Skills:  Must To Have Skills:Proficiency in Google BigQuery.  Strong understanding of data engineering principles and best practices.  Experience with data modeling and database design.  Hands-on experience with SQL and scripting languages.  Experience with cloud platforms such as Google Cloud Platform (GCP) or AWS.  Good To Have Skills:Experience with data visualization tools such as Tableau or Power BI.  Additional Information:  The candidate should have a minimum of 5 years of experience in Google BigQuery.  This position is based at our Bengaluru office.  A 15 years full-time education is required.Qualifications   15 years full time education",https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-bengaluru-5-to-10-years-261124914400
071024501061,Python Developer,Python Developer,Useready,Bengaluru,2-5 Yrs,Not disclosed,"Unix,System architecture,Linux,MySQL,Data processing,Risk management,big data,Information technology","Job Title : Senior Python Developer 
 Location : Bangalore, India (Work from Client Office) 
 Division : Global Mortgage Team 
 Employment Type : Full-time       

   

         Job Summary:         

       We are seeking an experienced  Senior Python Developer  to join our dynamic technology team. The successful candidate will work on cutting-edge financial applications, develop scalable solutions, and contribute to the enhancement of our data-driven platforms. This is a fantastic opportunity for someone with strong Python development skills and 5-8 years of experience in a fast-paced environment, particularly in  financial services .       

         Key Responsibilities:         

 
	         Design, develop, and maintain robust, scalable, and efficient Python applications for  data analysis, financial modeling, and risk management .         
	         Collaborate with  global teams and business analysts  to understand business needs and deliver solutions that meet their requirements.         
	         Build and maintain  data pipelines , integrate various data sources, and develop  automated solutions  for data processing and analytics.         
	         Optimize and refactor existing codebases for performance, scalability, and security.         
	         Participate in  system architecture discussions  and contribute to designing solutions that support complex financial transactions and real-time data.         
	         Develop and support applications in both  batch processing  and  real-time data streaming  environments.         
	         Write clean, maintainable code and perform regular  code reviews .         
	         Work closely with DevOps teams to implement  CI/CD pipelines  and ensure smooth application deployment.         
	         Stay current with the latest trends and technologies, particularly in the areas of  financial technology, data engineering , and  machine learning .         
	         Troubleshoot and resolve performance bottlenecks and production issues in a timely manner.         
 

         Required Qualifications:         

 
	           Experience : 5-8 years of hands-on experience in Python development, ideally within a  financial services  or  highly regulated  environment.         
	           Programming Skills : Proficiency in  Python  and familiarity with its core libraries and frameworks, such as  Flask, Django , or similar.         
	           Financial Domain Knowledge : Experience with  financial applications , such as trading systems, risk management platforms, or data analytics systems, is a significant advantage.         
	           Data Engineering : Strong experience with  data manipulation libraries  such as  Pandas, NumPy,  and experience with  large-scale data processing .         
	           Database Systems : Proficiency with both  SQL (PostgreSQL, MySQL)  and  NoSQL (MongoDB, Redis)  databases, and experience with  ORM  frameworks.         
	           Cloud Technologies : Hands-on experience with  cloud platforms  like  AWS, Google Cloud, or Azure , including  Lambda, S3, EC2 , etc.         
	           Big Data Technologies : Experience with  Hadoop, Spark , or other big data processing technologies is a plus.         
	           Version Control : Proficient with version control tools such as  Git .         
	           Testing : Strong experience with  unit testing, integration testing , and  test automation  tools like  PyTest .         
	           Containerization : Familiarity with  Docker, Kubernetes , and microservices architecture is highly desirable.         
	           Messaging Systems : Experience with  Kafka, RabbitMQ , or other messaging technologies is a plus.         
 

         Preferred Skills:         

 
	         Familiarity with  machine learning frameworks  such as  TensorFlow, Keras, PyTorch  or  financial modeling  tools.         
	         Knowledge of  DevOps practices , including CI/CD pipelines and infrastructure automation.         
	           Scripting  experience in  Bash , knowledge of  Linux/Unix environments .         
 

         Soft Skills:         

 
	         Strong problem-solving skills with a  focus on performance optimization  and system scalability.         
	         Excellent communication skills, able to convey technical details to both technical and non-technical stakeholders.         
	         Ability to work collaboratively in  global, cross-functional teams .         
	         Strong  attention to detail , with a focus on high-quality deliverables.         
	         Proven ability to  mentor junior developers  and contribute to a positive team environment.         
 

         Education:         

 
	           Bachelor s degree  in Computer Science, Engineering, Information Technology, or related field (Master s degree is a plus).",https://www.naukri.com/job-listings-python-developer-useready-technology-bengaluru-2-to-5-years-071024501061
121224504521,Python Developer,Python Developer,Rarr Technologies,Bengaluru,5-8 Yrs,Not disclosed,"Unix,System architecture,Data analysis,Linux,MySQL,Unit testing,Risk management,Information technology","Job Summary:        We are seeking an experienced    Senior Python Developer    to join our dynamic technology team. The successful candidate will work on cutting-edge financial applications, develop scalable solutions, and contribute to the enhancement of our data-driven platforms. This is a fantastic opportunity for someone with strong Python development skills and 5-8 years of experience in a fast-paced environment, particularly in    financial services    .        Key Responsibilities:          Design, develop, and maintain robust, scalable, and efficient Python applications for    data analysis, financial modeling, and risk management    .      Collaborate with    global teams and business analysts    to understand business needs and deliver solutions that meet their requirements.      Build and maintain    data pipelines    , integrate various data sources, and develop    automated solutions    for data processing and analytics.      Optimize and refactor existing codebases for performance, scalability, and security.      Participate in    system architecture discussions    and contribute to designing solutions that support complex financial transactions and real-time data.      Develop and support applications in both    batch processing    and    real-time data streaming    environments.      Write clean, maintainable code and perform regular    code reviews    .      Work closely with DevOps teams to implement    CI/CD pipelines    and ensure smooth application deployment.      Stay current with the latest trends and technologies, particularly in the areas of    financial technology, data engineering    , and    machine learning    .      Troubleshoot and resolve performance bottlenecks and production issues in a timely manner.          Education:            Bachelor s degree    in Computer Science, Engineering, Information Technology, or related field (Master s degree is a plus).          Soft Skills:        Strong problem-solving skills with a    focus on performance optimization    and system scalability. Excellent communication skills, able to convey technical details to both technical and non-technical stakeholders. Ability to work collaboratively in    global, cross-functional teams    . Strong    attention to detail    , with a focus on high-quality deliverables. Proven ability to    mentor junior developers    and contribute to a positive team environment.        Preferred Skills:          Familiarity with    machine learning frameworks    such as    TensorFlow, Keras, PyTorch    or    financial modeling    tools.      Knowledge of    DevOps practices    , including CI/CD pipelines and infrastructure automation.        Scripting    experience in    Bash    , knowledge of    Linux/Unix environments    .          Required Qualifications:            Experience    : 5-8 years of hands-on experience in Python development, ideally within a    financial services    or    highly regulated    environment.        Programming Skills    : Proficiency in    Python    and familiarity with its core libraries and frameworks, such as    Flask, Django    , or similar.        Financial Domain Knowledge    : Experience with    financial applications    , such as trading systems, risk management platforms, or data analytics systems, is a significant advantage.        Data Engineering    : Strong experience with    data manipulation libraries    such as    Pandas, NumPy,    and experience with    large-scale data processing    .        Database Systems    : Proficiency with both    SQL (PostgreSQL, MySQL)    and    NoSQL (MongoDB, Redis)    databases, and experience with    ORM    frameworks.        Cloud Technologies    : Hands-on experience with    cloud platforms    like    AWS, Google Cloud, or Azure    , including    Lambda, S3, EC2    , etc.        Big Data Technologies    : Experience with    Hadoop, Spark    , or other big data processing technologies is a plus.        Version Control    : Proficient with version control tools such as    Git    .        Testing    : Strong experience with    unit testing, integration testing    , and    test automation    tools like    PyTest    .        Containerization    : Familiarity with    Docker, Kubernetes    , and microservices architecture is highly desirable.        Messaging Systems    : Experience with    Kafka, RabbitMQ    , or other messaging technologies is a plus.      Postgresql, Ci/Cd, Git, Aws, Pandas, Linux, Django, Tensor Flow, Python, Hadoop, Docker, Redis, Pytorch, Flask, Kafka",https://www.naukri.com/job-listings-python-developer-rarr-technologies-bengaluru-5-to-8-years-121224504521
141124505438,Python Developer,Python Developer,Storilabs System,Bengaluru,2-5 Yrs,Not disclosed,"Media management,Networking,Social media,MySQL,CMS,SEO,SQL,Android","We are seeking a skilled Python Developer with 2-5 years of experience to join our growing team. This role will involve developing high-performance applications and working on data-driven projects. Candidates with experience in data engineering will have an added advantage.           Required Qualifications:           Education: Bachelor s degree in Engineering, Computer Science, Software Engineering, or a related field.         Experience: 2-5 years of experience in Python development.           Technical Skills:           Proficiency in Python programming, with a deep understanding of core Python concepts and libraries.         Experience with data manipulation libraries such as Pandas and NumPy.         Expertise in SQL and database management systems (e.g., PostgreSQL, MySQL).         Hands-on experience with version control systems (e.g., Git).         Knowledge of API integration and development using RESTful APIs.         Strong problem-solving abilities with a focus on creating clean, efficient code.           Soft Skills:           Excellent communication skills and the ability to collaborate in a team environment.         Detail-oriented, with a proactive approach to identifying and solving issues.         Ability to work independently and manage time effectively.         Familiarity with cloud platforms (AWS, Azure, or GCP) for data storage and processing.         Understanding of containerization (Docker)          Basic knowledge of data warehousing and big data technologies.         Familiarity with data visualization tools (e.g., Power BI, Tableau, or similar) is a plus.         Data Engineering: Experience with ETL/ELT processes, data pipelines, and tools is a plus.               Key Responsibilities If Recruited:           Application Development: Design, develop, and maintain Python applications and scripts for various business requirements         Data Processing: Work on data extraction, transformation, and loading (ETL) processes as needed         Collaboration with Data Teams: Work closely with clients, business, data engineers, data scientists, and analysts to support data-related requirements, including data collection, cleaning, and processing.",https://www.naukri.com/job-listings-python-developer-storilabs-system-technologies-bengaluru-2-to-5-years-141124505438
231024502107,Python Developer,Python Developer,Techshala,Indore,3-8 Yrs,Not disclosed,"deep learning,Backend,Front end,Django,Data analytics,data visualization,Management,Application software","We are looking for an experienced Python developer to join our engineering team and help us create dynamic software applications. In this role, you will be responsible for writing and testing scalable code, developing back-end components, and integrating user-facing elements in collaboration with front-end developers.       Experience & Skills         3-5 years of experience as a Python developer.         Knowledge of AI, ML, Deep Learning tools like NumPy, Pandas, PyTorch, scikit-learn, scipy etc.         Knowledge of Python and related frameworks including Django and Flask.         Knowledge ofFront-end technologies like JS, CSS3 and HTML5         A deep understanding and multi-process architecture and the threading limitations of Python.         Ability to collaborate on projects and work independently when required.         Knowledge of Creating predictive model, Data visualization, statistics, data analytics         Basic knowledge about Object Relational Mapper libraries         Ability to integrate databases and various data sources into a unified system         Ability to collaborate on projects and work independently when required.         Key Responsibilities         Write scalable code         Integrating user-facing elements using server-side logic.         Coordinating with development teams to determine application requirements.         Work on existing databases to enhance functionality         Manage and create documentation for tools, strategies, and data pipelines",https://www.naukri.com/job-listings-python-developer-techshala-private-limited-indore-3-to-8-years-231024502107
071124500290,Data Analyst,Data Analyst,Genxlead,Chennai,3-8 Yrs,Not disclosed,"Product management,Customer acquisition,Data analysis,Analytical,MySQL,PHP,Regression analysis,SQL","B.E or Bachelor degree in Data Science, Statistics, Computer Science, Mathematics, Economics, or a related field       Responsibilities:       We are seeking a highly skilled and motivated Data Analyst with a minimum of 3 years of experience in the e-commerce industry to join our dynamic team. The ideal candidate will have a strong background in data analysis, statistical modelling, and data visualization, and will be adept at extracting actionable insights to drive business growth and improve customer experience.       Key Responsibilities:     Analyze complex datasets to identify trends, patterns, and opportunities for business growth within the e-commerce sector.     Develop, maintain, and automate dashboards and reports to monitor key performance indicators (KPIs) such as conversion rate, customer acquisition cost (CAC), customer lifetime value (CLV), average order value (AOV), and cart abandonment rate.     Perform A/B testing and hypothesis testing to evaluate the effectiveness of marketing campaigns, website changes, and product launches.     Extract, transform, and manipulate data from relational databases (MySQL) and data warehousing solutions.     Use Python or PHP for advanced data analysis, including predictive modelling, clustering, and regression analysis, to support strategic decision-making.     Collaborate with cross-functional teams, including marketing, product management, and operations, to provide data-driven recommendations and insights.     Conduct customer behaviour analysis and segmentation to enhance personalization strategies and improve customer experience.     Identify and communicate key insights and trends through compelling data visualizations using tools like Tableau, Power BI, or similar platforms.     Maintain data integrity and ensure the accuracy of data through regular auditing and validation processes.     Qualifications:     B.E or Bachelor degree in Data Science, Statistics, Computer Science, Mathematics, Economics, or a related field.     Minimum of 3 years of experience in data analysis within the e-commerce industry.     Proficiency in SQL for data extraction and manipulation.     Strong experience with data visualization tools (Tableau, Power BI) and programming languages (Python, PHP).     In-depth knowledge of e-commerce metrics and KPIs and experience optimizing these metrics to improve business outcomes.     Excellent analytical and problem-solving skills with a strong attention to detail.     Strong communication skills with the ability to translate complex data insights into clear, actionable recommendations for stakeholders.     Experience with data warehousing solutions and NoSQL databases is a plus.",https://www.naukri.com/job-listings-data-analyst-genxlead-solutions-pvt-ltd-chennai-3-to-8-years-071124500290
191224012686,Data Analyst,Data Analyst,C D Integrated Services Ltd.,Ahmedabad,0-1 Yrs,3-5.5 Lacs PA,"Artificial Intelligence,Computer Science,stock market,Python,Data Science,Share Market,Data Analysis,Data Visualization","Job Title: Data Analyst - (Stock Market)   Location: Ahmedabad - Gujarat Employment Type: Full time  Brief About Role:  We are seeking a skilled and detail-oriented Data Analyst to join our team at CD integrated services Ltd . The Data Analyst will be responsible for analyzing complex data sets, creating reports, and providing actionable insights to drive business decisions. The ideal candidate will have strong analytical skills, experience with data visualization tools, and a solid understanding of data analysis and statistical techniques.   Key Responsibilities:  • Data Analysis: Analyze and interpret complex data sets from multiple sources to identify trends, patterns, and insights.  • Reporting: Develop and generate detailed reports and dashboards to present findings to stakeholders and management.  • Data Modeling: Design, develop, and maintain data models to support various business needs and decision-making processes.  • Collaboration: Work closely with cross-functional teams to gather, understand, and document data requirements.  • Data Cleaning: Perform data cleansing and ensure data integrity and accuracy.  • Trend Identification: Identify trends and patterns in data, providing actionable recommendations to enhance business performance.  • Presentation: Communicate findings clearly through visualizations, presentations, and reports.  Required Skills:  • Proficiency: Strong experience with SQL , Python, and data querying to extract and manipulate data.  • Data Visualization: Expertise in data visualization tools such as Tableau, Power BI, or similar.  • Excel Skills: Advanced skills in Excel, including formulas, pivot tables, and macros.  • Statistical Techniques: Solid experience with data analysis and statistical techniques.  • Problem-Solving: Excellent problem-solving abilities and analytical thinking.  • Communication: Strong verbal and written communication skills to effectively present data insights.  Preferred Qualifications:  • Self Trading Experience and good Understanding about Stock Market.   * Educational Background: Bachelor's degree in Data Science, Statistics, Computer Science, or a related field. (B.tech / B.E)  • Programming Languages: Experience with Python and R for data analysis and statistical modeling.  • AI & Machine Learning: Knowledge of AI and Machine Learning concepts and their application in data analysis.  In case of further queries, please feel free to get in touch.  Best regards  Team HR  Ashlin Christian  8511372036  C.D Integrated Services Ltd  Web : www.cdintegrated.com  Email: career@cdintegrated.co.in",https://www.naukri.com/job-listings-data-analyst-c-d-integrated-services-ltd-ahmedabad-0-to-1-years-191224012686
231224004300,Data Analyst,Data Analyst,Kohler,Pune,8-12 Yrs,10-20 Lacs PA,"Power Bi,Advanced Excel,SQL,Project Management,Python,Predictive Modeling,Business Analytics,Impact Analysis","Role & responsibilities       Advanced Data Analysis: Conduct comprehensive data analysis using statistical methods, algorithms, and prediction techniques to uncover key insights from large datasets.  Business Impact: Translate data insights into actionable recommendations to optimize business operations, improve customer experience, and drive revenue growth. Communicate insights to and align improvement actions with key stakeholders  Project Leadership: Lead data analysis projects from conception to execution, including data collection, cleaning, transformation, and analysis, while managing project timelines and deliverables. Mentor Data Analysts  Stakeholder Management: Collaborate with cross-functional teams across departments to understand business needs, gather data requirements, and present data-driven insights to inform decision-making.   Strong problem-solving and analytical skills with the ability to identify patterns and trends within large datasets.  Customer service and continuous improvement mindset for those generating data and those using analysis for decision-making        Preferred candidate profile     8+ years of hands-on experience as a data analyst, with a demonstrated track record of successfully delivering impactful data-driven insights.   Master's degree in Statistics, Data Science, Computer Science, or a related field preferred, with a strong foundation in statistical analysis and data modeling.  Proficiency in data analysis tools and programming languages such as SQL, Python, R, and advanced knowledge of data visualization libraries (e.g., Tableau, Power BI).  Engineering design related exposure & Manufacturing process exposure Product development process and Microsoft Project Online exposure.   PMP/RMP Certification is an added advantage.",https://www.naukri.com/job-listings-data-analyst-kohler-pune-8-to-12-years-231224004300
301024505477,Data Analyst,Data Analyst,Codelynks Software Solutions (P) Ltd,Kochi,1-3 Yrs,Not disclosed,"Data analysis,Postgresql,Analytical,Process improvement,MySQL,Consulting,Machine learning,SQL","We are looking for a Data Analyst to take on a pivotal role in our organization by not only analyzing and interpreting data but also driving strategic initiatives through data insights. The ideal candidate will have a strong foundation in data analysis, an aptitude for advanced analytics, and the ability to provide actionable recommendations that influence key business decisions.        Role & Responsibilities            Data Analysis & Interpretation: Collect, clean, and analyze large datasets to identify trends, patterns, and insights that support business decisions.      Data Visualization: Create compelling data visualizations using tools like Power BI, Tableau, or Excel to communicate findings effectively to stakeholders.      Reporting: Generate regular and ad-hoc reports that provide actionable insights and recommendations to various departments within the organization      Database Management: Maintain and update databases, ensuring data integrity and accuracy across all systems.      Collaborative Problem-Solving: Work closely with software developers, project managers, and other teams to identify data needs and develop analytical solutions.      Predictive Analysis: Utilize statistical methods and predictive modeling to forecast future trends and identify potential risks or opportunities.      Continuous Improvement: Identify areas for process improvement and propose data-driven solutions to enhance business operations.      Quality Assurance: Ensure the accuracy and reliability of data by performing data validation and quality checks.      Documentation: Document data analysis processes, methodologies, and findings to ensure transparency and reproducibility.            Must Have skills            1-3 years of experience in data analysis, preferably in the software development or IT consulting industry.      Proficiency in data analysis tools and languages such as SQL, Python, R, or Excel.      Experience with data visualization tools such as Power BI, Tableau, or similar platforms.      Strong analytical and problem-solving skills, with attention to detail.      Ability to translate complex data into clear and actionable insights.      Excellent communication and presentation skills, with experience in conveying complex data findings to senior management and other stakeholders.      Experience with machine learning algorithms and techniques.      Knowledge of database management systems (e.g., MySQL, PostgreSQL).      Ability to work independently and collaboratively in a fast-paced environment.            Benefits            Competitive salary and benefits package.      Opportunity to work on innovative projects with cutting-edge technology.      Collaborative and supportive team environment.      Continuous learning and professional development opportunities.",https://www.naukri.com/job-listings-data-analyst-codelynks-software-solutions-p-ltd-kochi-1-to-3-years-301024505477
